Date,Customer_ID,Product_ID,Time_Spent_On_Ads,Ads_ID,Daily_Internet_Usage,Number_ClicksAds,Number_ProductBought,Modified_Date
2017-06-02,65391,24353,13,6667,1.6,18,1,2021_08_06-03_32_20_PM
2017-05-06,59460,10195,13,9777,0.8,18,0,2021_08_06-03_32_20_PM
2017-12-04,59460,29639,8,1565,9.2,17,5,2021_08_06-03_32_20_PM
2017-02-11,37585,28701,4,5198,9.6,9,0,2021_08_06-03_32_20_PM
2017-08-14,87548,6018,15,2701,7.1,8,4,2021_08_06-03_32_20_PM
2017-07-04,86261,21382,8,7916,9.8,12,2,2021_08_06-03_32_20_PM
2017-04-17,71943,24070,3,1984,3.2,24,3,2021_08_06-03_32_20_PM
2017-05-11,59219,11878,5,6157,7.5,27,1,2021_08_06-03_32_20_PM
2017-04-27,30377,19369,11,3720,1.7,23,3,2021_08_06-03_32_20_PM
2017-11-08,1417,29523,15,2471,8.3,1,0,2021_08_06-03_32_20_PM
2017-08-31,49011,3487,1,7515,5.0,29,3,2021_08_06-03_32_20_PM
2017-02-27,64908,10965,11,7403,9.8,30,5,2021_08_06-03_32_20_PM
2017-11-23,64906,25666,14,6256,3.4,27,0,2021_08_06-03_32_20_PM
2017-05-26,28737,17768,1,1984,7.9,11,5,2021_08_06-03_32_20_PM
2017-08-14,28737,25038,14,3541,7.4,25,3,2021_08_06-03_32_20_PM
2017-02-22,60121,27206,11,7515,8.3,8,3,2021_08_06-03_32_20_PM
2017-05-07,37936,26266,15,6177,4.5,3,2,2021_08_06-03_32_20_PM
2017-03-19,45060,23307,6,7403,1.8,14,4,2021_08_06-03_32_20_PM
2017-11-14,24837,11146,11,4726,1.6,1,2,2021_08_06-03_32_20_PM
2017-04-25,21255,23092,10,5465,1.4,24,3,2021_08_06-03_32_20_PM
2017-04-15,65391,27155,14,3366,1.5,19,3,2021_08_06-03_32_20_PM
2017-09-07,91126,12792,14,4505,3.1,20,1,2021_08_06-03_32_20_PM
2017-04-06,2566,7219,10,5186,7.5,15,0,2021_08_06-03_32_20_PM
2017-11-03,32941,23204,2,2701,6.9,30,1,2021_08_06-03_32_20_PM
2017-07-12,21255,25870,7,5186,8.3,29,1,2021_08_06-03_32_20_PM
2017-11-21,5457,28654,15,6177,7.3,2,2,2021_08_06-03_32_20_PM
2017-10-04,61663,24203,4,6864,1.9,13,5,2021_08_06-03_32_20_PM
2017-12-26,33996,17768,12,2154,8.0,13,5,2021_08_06-03_32_20_PM
2017-02-21,16768,9050,12,2657,1.0,28,4,2021_08_06-03_32_20_PM
2017-07-05,75135,1025,1,6177,8.9,23,5,2021_08_06-03_32_20_PM
2017-07-04,44126,11485,9,9159,2.4,2,4,2021_08_06-03_32_20_PM
2017-09-24,89155,20575,11,9777,5.5,29,4,2021_08_06-03_32_20_PM
2017-02-07,2566,11805,6,6667,4.9,10,5,2021_08_06-03_32_20_PM
2017-05-22,1110,24353,6,3983,3.0,24,1,2021_08_06-03_32_20_PM
2017-01-24,50743,15179,15,3379,3.5,20,2,2021_08_06-03_32_20_PM
2017-11-20,41752,7902,5,1673,0.6,28,2,2021_08_06-03_32_20_PM
2017-04-07,1193,25260,11,9722,1.1,30,5,2021_08_06-03_32_20_PM
2017-10-26,21255,29113,8,2160,2.8,13,3,2021_08_06-03_32_20_PM
2017-03-20,59219,3482,15,1984,2.1,1,1,2021_08_06-03_32_20_PM
2017-07-08,72009,6833,4,6667,9.3,10,3,2021_08_06-03_32_20_PM
2017-06-30,71447,11192,8,3510,8.8,24,5,2021_08_06-03_32_20_PM
2017-08-13,22482,6709,14,9445,3.3,15,4,2021_08_06-03_32_20_PM
2017-03-06,45464,8672,2,4132,6.2,19,2,2021_08_06-03_32_20_PM
2017-05-13,5457,14790,14,5198,6.7,11,5,2021_08_06-03_32_20_PM
2017-12-30,1841,17082,5,3379,4.6,29,5,2021_08_06-03_32_20_PM
2017-01-11,29275,22853,9,3352,9.4,3,5,2021_08_06-03_32_20_PM
2017-10-06,15672,3518,3,3379,1.5,24,5,2021_08_06-03_32_20_PM
2017-12-12,87548,10870,11,1984,0.6,5,0,2021_08_06-03_32_20_PM
2017-10-31,1417,12310,5,5465,2.9,16,4,2021_08_06-03_32_20_PM
2017-04-24,45464,29501,3,6177,4.9,3,1,2021_08_06-03_32_20_PM
2017-01-02,15464,7401,3,4132,4.3,8,3,2021_08_06-03_32_20_PM
2017-04-03,29275,23530,6,3983,1.9,8,3,2021_08_06-03_32_20_PM
2017-03-14,64906,3313,8,9777,9.3,25,5,2021_08_06-03_32_20_PM
2017-09-20,78366,4402,12,4726,7.4,9,3,2021_08_06-03_32_20_PM
2017-01-15,26956,16894,3,2123,6.5,12,2,2021_08_06-03_32_20_PM
2017-07-27,64906,12260,3,4726,8.5,17,0,2021_08_06-03_32_20_PM
2017-02-13,59227,14487,3,592,9.0,23,1,2021_08_06-03_32_20_PM
2017-11-12,86261,25116,12,6667,5.9,29,3,2021_08_06-03_32_20_PM
2017-10-19,59981,28436,12,3379,2.1,10,1,2021_08_06-03_32_20_PM
2017-08-20,1417,25260,2,4132,1.7,18,0,2021_08_06-03_32_20_PM
2017-05-31,2566,17803,7,3352,6.5,26,4,2021_08_06-03_32_20_PM
2017-10-10,59460,10234,7,3366,5.5,2,4,2021_08_06-03_32_20_PM
2017-05-23,13676,10470,13,2154,1.2,10,4,2021_08_06-03_32_20_PM
2017-05-29,64906,2173,8,3352,2.3,24,2,2021_08_06-03_32_20_PM
2017-01-02,15464,20587,2,9651,1.4,10,5,2021_08_06-03_32_20_PM
2017-10-02,71943,19098,9,3743,3.1,14,0,2021_08_06-03_32_20_PM
2017-09-14,13831,3739,1,7403,4.4,4,3,2021_08_06-03_32_20_PM
2017-03-18,64908,23307,2,6667,8.7,10,3,2021_08_06-03_32_20_PM
2017-06-09,77078,16727,9,9869,9.5,6,2,2021_08_06-03_32_20_PM
2017-03-06,91126,7902,6,9280,9.8,6,4,2021_08_06-03_32_20_PM
2017-02-24,15021,14577,11,3720,0.7,30,0,2021_08_06-03_32_20_PM
2017-01-13,71943,4160,8,9722,7.4,6,3,2021_08_06-03_32_20_PM
2017-06-16,64752,28226,11,3352,8.1,22,1,2021_08_06-03_32_20_PM
2017-06-01,56103,6833,2,605,8.1,9,0,2021_08_06-03_32_20_PM
2017-07-19,86261,23497,5,4724,1.8,11,3,2021_08_06-03_32_20_PM
2017-09-19,39804,3186,3,4823,4.6,28,1,2021_08_06-03_32_20_PM
2017-10-11,50743,29562,8,2701,0.7,25,3,2021_08_06-03_32_20_PM
2017-10-10,89155,18213,13,9841,3.5,2,0,2021_08_06-03_32_20_PM
2017-07-04,45060,12796,13,3379,3.3,6,4,2021_08_06-03_32_20_PM
2017-05-13,48477,13688,4,7515,3.0,7,2,2021_08_06-03_32_20_PM
2017-08-18,21222,30092,15,9841,6.6,23,2,2021_08_06-03_32_20_PM
2017-05-21,48477,8631,6,3267,5.5,23,2,2021_08_06-03_32_20_PM
2017-07-20,52309,12806,8,7403,7.7,5,4,2021_08_06-03_32_20_PM
2017-11-26,22482,13688,2,3412,9.4,28,1,2021_08_06-03_32_20_PM
2017-09-12,69212,26271,12,7403,6.7,14,4,2021_08_06-03_32_20_PM
2017-07-21,54443,3313,8,6667,8.0,26,0,2021_08_06-03_32_20_PM
2017-06-06,13831,5176,3,4823,8.6,23,4,2021_08_06-03_32_20_PM
2017-11-10,77407,5943,12,6157,9.9,10,4,2021_08_06-03_32_20_PM
2017-02-15,71447,25561,4,9777,2.9,12,2,2021_08_06-03_32_20_PM
2017-04-17,82994,25358,8,4505,1.5,2,0,2021_08_06-03_32_20_PM
2017-03-08,64906,12525,5,9777,3.4,26,5,2021_08_06-03_32_20_PM
2017-12-16,5457,2197,4,2471,10.0,15,2,2021_08_06-03_32_20_PM
2017-12-29,75135,16675,5,4726,3.9,24,3,2021_08_06-03_32_20_PM
2017-05-06,84219,23204,3,2657,7.4,18,2,2021_08_06-03_32_20_PM
2017-07-15,5457,18852,9,1984,3.1,2,3,2021_08_06-03_32_20_PM
2017-11-15,69212,4121,10,5198,5.9,10,3,2021_08_06-03_32_20_PM
2017-07-25,78288,24276,15,3510,5.4,21,3,2021_08_06-03_32_20_PM
2017-01-23,45464,9286,12,1673,9.7,21,3,2021_08_06-03_32_20_PM
2017-11-20,73163,11415,14,3743,8.4,13,5,2021_08_06-03_32_20_PM
2017-12-11,19918,24116,11,4726,9.1,19,0,2021_08_06-03_32_20_PM
2017-05-03,21222,18351,12,3412,6.7,24,3,2021_08_06-03_32_20_PM
2017-05-05,59219,27326,15,1673,3.7,5,0,2021_08_06-03_32_20_PM
2017-12-27,15464,3518,7,5198,8.2,30,5,2021_08_06-03_32_20_PM
2017-03-19,91126,13043,11,5483,2.0,25,4,2021_08_06-03_32_20_PM
2017-09-28,1110,3739,3,5186,8.6,11,0,2021_08_06-03_32_20_PM
2017-06-27,41752,24116,14,4823,7.0,17,4,2021_08_06-03_32_20_PM
2017-01-18,87198,11805,15,2154,0.7,22,0,2021_08_06-03_32_20_PM
2017-04-13,19918,1272,11,9651,9.6,9,0,2021_08_06-03_32_20_PM
2017-11-01,87198,24773,1,9651,2.1,15,2,2021_08_06-03_32_20_PM
2017-03-17,4332,3963,8,1673,5.8,26,5,2021_08_06-03_32_20_PM
2017-12-17,41752,18590,3,9159,5.6,12,5,2021_08_06-03_32_20_PM
2017-06-07,752,27876,11,6667,3.2,24,0,2021_08_06-03_32_20_PM
2017-10-28,72692,1908,15,2154,5.6,14,1,2021_08_06-03_32_20_PM
2017-04-20,64906,3313,9,1867,1.5,13,2,2021_08_06-03_32_20_PM
2017-12-21,65391,18658,14,9280,7.5,12,1,2021_08_06-03_32_20_PM
2017-07-12,61517,10361,4,3983,5.7,23,1,2021_08_06-03_32_20_PM
2017-06-24,64908,24276,3,605,6.1,11,1,2021_08_06-03_32_20_PM
2017-10-28,2566,9982,8,3352,1.8,28,0,2021_08_06-03_32_20_PM
2017-10-06,48477,1176,4,4505,9.3,9,3,2021_08_06-03_32_20_PM
2017-07-02,752,15054,10,5186,2.4,3,1,2021_08_06-03_32_20_PM
2017-04-26,29204,12621,15,9651,9.2,15,5,2021_08_06-03_32_20_PM
2017-11-03,752,17092,11,6667,8.3,4,5,2021_08_06-03_32_20_PM
2017-06-05,66244,13879,1,4724,6.6,8,0,2021_08_06-03_32_20_PM
2017-03-11,1110,26369,4,5483,9.1,8,0,2021_08_06-03_32_20_PM
2017-07-18,54443,23307,14,2123,2.3,2,5,2021_08_06-03_32_20_PM
2017-04-14,29204,11627,2,6256,7.4,21,5,2021_08_06-03_32_20_PM
2017-11-22,67323,18658,4,3379,8.7,11,4,2021_08_06-03_32_20_PM
2017-04-26,91126,7693,9,6157,3.4,6,1,2021_08_06-03_32_20_PM
2017-04-17,30377,13080,4,6793,9.0,15,1,2021_08_06-03_32_20_PM
2017-10-17,87316,3161,5,1867,2.6,30,5,2021_08_06-03_32_20_PM
2017-03-22,13831,22664,12,5465,4.9,11,1,2021_08_06-03_32_20_PM
2017-10-29,44126,7926,5,3412,8.4,7,0,2021_08_06-03_32_20_PM
2017-07-29,66000,20215,7,3412,8.1,13,0,2021_08_06-03_32_20_PM
2017-05-22,72692,2001,4,1565,6.9,18,5,2021_08_06-03_32_20_PM
2017-08-22,52309,7429,4,4823,8.1,10,2,2021_08_06-03_32_20_PM
2017-02-03,15193,11583,7,9651,3.0,19,5,2021_08_06-03_32_20_PM
2017-07-22,65391,17092,10,9445,1.0,5,0,2021_08_06-03_32_20_PM
2017-02-01,85936,22789,1,5483,7.6,17,0,2021_08_06-03_32_20_PM
2017-06-15,65391,16842,5,6177,5.9,18,5,2021_08_06-03_32_20_PM
2017-12-24,79236,29665,14,3366,7.5,15,1,2021_08_06-03_32_20_PM
2017-08-13,85095,29562,15,7916,6.3,4,0,2021_08_06-03_32_20_PM
2017-12-21,87198,19098,9,6667,1.1,6,5,2021_08_06-03_32_20_PM
2017-11-19,1417,20215,11,6667,9.4,2,5,2021_08_06-03_32_20_PM
2017-09-09,85936,21891,8,5483,4.0,22,5,2021_08_06-03_32_20_PM
2017-06-28,27089,5945,9,5483,4.5,4,5,2021_08_06-03_32_20_PM
2017-02-03,66000,17668,13,1673,2.4,27,5,2021_08_06-03_32_20_PM
2017-07-25,59981,29314,7,1867,4.1,19,5,2021_08_06-03_32_20_PM
2017-02-08,77407,26369,8,9841,9.9,28,4,2021_08_06-03_32_20_PM
2017-06-07,53182,8818,6,4132,1.1,12,0,2021_08_06-03_32_20_PM
2017-02-15,32941,23627,13,5483,8.5,4,5,2021_08_06-03_32_20_PM
2017-08-20,75759,12837,8,2657,1.1,27,4,2021_08_06-03_32_20_PM
2017-07-12,45464,12837,11,7916,4.8,19,1,2021_08_06-03_32_20_PM
2017-08-20,27089,16262,5,2471,7.3,14,0,2021_08_06-03_32_20_PM
2017-04-14,72692,18840,1,4505,2.0,4,1,2021_08_06-03_32_20_PM
2017-02-26,73163,4172,15,4505,4.3,7,4,2021_08_06-03_32_20_PM
2017-12-08,60121,21040,9,7916,4.5,7,1,2021_08_06-03_32_20_PM
2017-03-21,77078,21850,7,5465,4.6,4,3,2021_08_06-03_32_20_PM
2017-07-30,77766,7488,8,6667,8.5,11,0,2021_08_06-03_32_20_PM
2017-12-24,22366,13688,7,4505,5.8,25,2,2021_08_06-03_32_20_PM
2017-11-20,1193,4220,1,9280,5.7,15,4,2021_08_06-03_32_20_PM
2017-02-03,77766,29085,3,4644,9.9,4,3,2021_08_06-03_32_20_PM
2017-02-01,71577,25840,11,7515,2.7,19,5,2021_08_06-03_32_20_PM
2017-08-02,7523,6018,9,9869,7.4,14,1,2021_08_06-03_32_20_PM
2017-10-31,52309,21213,3,6177,0.8,17,2,2021_08_06-03_32_20_PM
2017-03-31,1804,9838,10,7916,7.5,22,4,2021_08_06-03_32_20_PM
2017-06-10,1110,6039,4,2471,3.3,6,0,2021_08_06-03_32_20_PM
2017-06-28,78288,20587,11,3379,5.4,20,1,2021_08_06-03_32_20_PM
2017-07-24,45060,17301,10,5483,5.8,17,4,2021_08_06-03_32_20_PM
2017-06-11,29275,8321,7,5198,2.9,12,3,2021_08_06-03_32_20_PM
2017-10-15,13676,2598,14,5465,2.7,24,4,2021_08_06-03_32_20_PM
2017-03-15,77078,17301,9,4132,7.1,11,1,2021_08_06-03_32_20_PM
2017-03-20,61663,489,9,605,6.2,3,5,2021_08_06-03_32_20_PM
2017-05-09,77766,4374,10,9869,10.0,23,0,2021_08_06-03_32_20_PM
2017-12-23,37585,30092,12,4724,4.7,28,0,2021_08_06-03_32_20_PM
2017-10-24,5457,29787,11,9869,4.7,20,3,2021_08_06-03_32_20_PM
2017-07-30,75135,14331,12,3366,1.1,1,3,2021_08_06-03_32_20_PM
2017-11-13,16768,6843,9,3267,5.2,4,4,2021_08_06-03_32_20_PM
2017-10-17,53182,6320,15,6256,10.0,26,1,2021_08_06-03_32_20_PM
2017-07-28,84219,25886,10,3366,7.2,7,5,2021_08_06-03_32_20_PM
2017-02-22,87316,19725,1,2657,9.4,26,4,2021_08_06-03_32_20_PM
2017-10-28,13676,28752,9,4644,4.7,29,1,2021_08_06-03_32_20_PM
2017-02-14,85095,18336,4,2123,8.4,28,4,2021_08_06-03_32_20_PM
2017-01-05,16768,20575,9,592,1.2,22,2,2021_08_06-03_32_20_PM
2017-07-03,15464,18608,12,9722,8.2,16,2,2021_08_06-03_32_20_PM
2017-11-26,78288,23717,11,2471,6.7,11,0,2021_08_06-03_32_20_PM
2017-09-13,32941,25288,11,2701,6.7,26,5,2021_08_06-03_32_20_PM
2017-01-25,75759,25288,13,2160,1.4,13,3,2021_08_06-03_32_20_PM
2017-11-07,50743,17768,11,9722,7.4,3,5,2021_08_06-03_32_20_PM
2017-01-23,36779,21982,7,1565,9.9,21,0,2021_08_06-03_32_20_PM
2017-02-20,15464,11485,14,6793,9.0,12,5,2021_08_06-03_32_20_PM
2017-04-06,36779,3011,2,9445,4.7,15,3,2021_08_06-03_32_20_PM
2017-10-29,36779,3163,2,9722,1.6,3,3,2021_08_06-03_32_20_PM
2017-05-30,75135,9456,14,1673,8.6,19,5,2021_08_06-03_32_20_PM
2017-07-17,82994,30210,10,6157,4.1,16,1,2021_08_06-03_32_20_PM
2017-10-20,85936,27155,10,9777,5.1,12,5,2021_08_06-03_32_20_PM
2017-08-06,29275,18954,7,7515,3.7,30,5,2021_08_06-03_32_20_PM
2017-03-09,22366,1793,11,5465,8.1,26,4,2021_08_06-03_32_20_PM
2017-12-15,59460,18336,1,3541,3.8,23,5,2021_08_06-03_32_20_PM
2017-08-19,84219,7429,13,9651,8.0,3,1,2021_08_06-03_32_20_PM
2017-08-08,61663,25068,2,1673,4.4,18,2,2021_08_06-03_32_20_PM
2017-10-31,83108,20074,14,1673,3.9,2,1,2021_08_06-03_32_20_PM
2017-01-18,41752,23632,14,2701,5.3,19,4,2021_08_06-03_32_20_PM
2017-11-21,79236,9707,2,6864,6.5,15,2,2021_08_06-03_32_20_PM
2017-08-21,71447,18954,15,6793,3.2,12,5,2021_08_06-03_32_20_PM
2017-04-03,45060,29385,15,2657,7.1,23,0,2021_08_06-03_32_20_PM
2017-01-27,64906,28696,9,9869,8.0,8,4,2021_08_06-03_32_20_PM
2017-07-11,45464,30210,2,2154,6.2,25,4,2021_08_06-03_32_20_PM
2017-07-16,77078,12806,1,6864,7.7,14,1,2021_08_06-03_32_20_PM
2017-03-04,45464,25005,3,3983,7.0,20,4,2021_08_06-03_32_20_PM
2017-11-29,39804,7476,2,2123,1.2,26,2,2021_08_06-03_32_20_PM
2017-06-11,56103,15897,1,9159,8.2,7,3,2021_08_06-03_32_20_PM
2017-01-01,53182,12907,1,6177,4.2,6,5,2021_08_06-03_32_20_PM
2017-08-22,18946,5764,1,3352,1.4,12,4,2021_08_06-03_32_20_PM
2017-05-27,26956,3186,14,4823,2.5,23,2,2021_08_06-03_32_20_PM
2017-04-09,75135,8236,3,3743,0.9,15,1,2021_08_06-03_32_20_PM
2017-03-13,19918,8236,15,7793,2.4,19,0,2021_08_06-03_32_20_PM
2017-07-14,33996,14790,8,3366,6.5,29,2,2021_08_06-03_32_20_PM
2017-11-20,16768,12599,2,2160,6.0,2,0,2021_08_06-03_32_20_PM
2017-05-05,9592,24773,11,9722,1.8,10,5,2021_08_06-03_32_20_PM
2017-01-06,78288,9050,8,1673,10.0,23,5,2021_08_06-03_32_20_PM
2017-11-10,7523,6394,7,6177,3.9,29,3,2021_08_06-03_32_20_PM
2017-08-18,28737,20704,3,4823,8.5,12,3,2021_08_06-03_32_20_PM
2017-02-19,11281,6039,13,4132,1.8,30,5,2021_08_06-03_32_20_PM
2017-07-07,15464,28654,5,2657,6.7,15,4,2021_08_06-03_32_20_PM
2017-11-07,2566,10358,7,5483,3.9,9,4,2021_08_06-03_32_20_PM
2017-11-03,45060,12169,4,2123,9.6,6,1,2021_08_06-03_32_20_PM
2017-12-02,41752,16727,8,6667,3.8,5,5,2021_08_06-03_32_20_PM
2017-05-04,60121,4073,2,9841,8.6,15,0,2021_08_06-03_32_20_PM
2017-11-23,29275,26423,11,2701,7.6,26,1,2021_08_06-03_32_20_PM
2017-12-21,61663,5782,10,6864,7.5,22,3,2021_08_06-03_32_20_PM
2017-11-08,85095,9813,14,2123,8.8,24,0,2021_08_06-03_32_20_PM
2017-07-01,79236,11120,6,3720,3.8,27,5,2021_08_06-03_32_20_PM
2017-03-14,5457,25021,1,3366,7.1,2,0,2021_08_06-03_32_20_PM
2017-05-13,15193,10583,4,9159,4.9,4,5,2021_08_06-03_32_20_PM
2017-07-27,58709,24339,10,5198,3.0,2,3,2021_08_06-03_32_20_PM
2017-12-24,15193,28819,6,1565,9.5,21,2,2021_08_06-03_32_20_PM
2017-06-13,86261,2453,8,6793,3.3,28,5,2021_08_06-03_32_20_PM
2017-02-08,48477,14790,1,9159,4.8,26,2,2021_08_06-03_32_20_PM
2017-07-11,20317,11007,9,9159,9.4,16,1,2021_08_06-03_32_20_PM
2017-08-06,67323,16880,9,2701,1.6,3,4,2021_08_06-03_32_20_PM
2017-12-11,59219,14646,7,2657,0.8,18,5,2021_08_06-03_32_20_PM
2017-03-17,89155,7647,6,2123,1.0,11,3,2021_08_06-03_32_20_PM
2017-04-06,24684,18840,11,7403,5.7,19,5,2021_08_06-03_32_20_PM
2017-06-26,85095,8857,1,2154,3.4,17,2,2021_08_06-03_32_20_PM
2017-03-04,18946,7219,7,9841,1.0,30,5,2021_08_06-03_32_20_PM
2017-03-25,64752,25116,11,2160,1.7,4,5,2021_08_06-03_32_20_PM
2017-09-17,78366,26820,2,6256,1.7,13,4,2021_08_06-03_32_20_PM
2017-06-30,5761,6394,11,4505,5.9,8,1,2021_08_06-03_32_20_PM
2017-07-03,85095,20536,5,592,7.4,10,2,2021_08_06-03_32_20_PM
2017-06-15,53166,28752,5,2701,7.8,13,1,2021_08_06-03_32_20_PM
2017-07-03,53166,11485,1,9280,6.0,28,2,2021_08_06-03_32_20_PM
2017-10-26,59219,7075,4,9651,5.8,30,4,2021_08_06-03_32_20_PM
2017-04-18,89155,25834,11,9869,3.2,29,3,2021_08_06-03_32_20_PM
2017-03-05,59981,28701,7,2471,2.6,23,4,2021_08_06-03_32_20_PM
2017-12-13,72009,11745,10,9722,8.9,13,1,2021_08_06-03_32_20_PM
2017-03-12,1417,3108,10,6793,0.7,29,0,2021_08_06-03_32_20_PM
2017-12-11,1841,19468,11,3541,6.1,25,4,2021_08_06-03_32_20_PM
2017-11-13,1804,750,10,9841,2.9,7,3,2021_08_06-03_32_20_PM
2017-04-30,29275,12806,12,5198,5.8,30,1,2021_08_06-03_32_20_PM
2017-05-07,52309,11878,4,9280,4.0,21,2,2021_08_06-03_32_20_PM
2017-05-20,15672,23519,13,605,5.9,8,0,2021_08_06-03_32_20_PM
2017-12-19,1804,19017,2,4724,4.3,30,0,2021_08_06-03_32_20_PM
2017-03-04,44126,28436,15,4132,6.5,2,1,2021_08_06-03_32_20_PM
2017-09-30,33996,28819,9,6177,1.9,12,0,2021_08_06-03_32_20_PM
2017-04-03,19918,28359,8,9722,2.1,19,0,2021_08_06-03_32_20_PM
2017-01-03,75135,6833,2,3267,6.6,4,1,2021_08_06-03_32_20_PM
2017-01-22,15193,16958,12,1867,0.6,15,2,2021_08_06-03_32_20_PM
2017-05-16,52157,1793,15,592,8.0,20,5,2021_08_06-03_32_20_PM
2017-07-01,24837,20124,8,592,8.6,25,3,2021_08_06-03_32_20_PM
2017-03-27,15193,29623,9,3743,4.9,7,3,2021_08_06-03_32_20_PM
2017-09-29,13831,4172,13,2471,4.9,26,2,2021_08_06-03_32_20_PM
2017-02-13,20317,12806,13,5198,3.1,10,1,2021_08_06-03_32_20_PM
2017-09-01,11281,2046,4,4505,9.5,13,4,2021_08_06-03_32_20_PM
2017-07-13,28737,29555,2,4132,5.7,8,4,2021_08_06-03_32_20_PM
2017-07-05,61663,4776,4,3510,9.1,1,1,2021_08_06-03_32_20_PM
2017-05-26,21255,23168,12,6667,8.5,9,1,2021_08_06-03_32_20_PM
2017-08-30,72692,27095,5,605,5.9,16,0,2021_08_06-03_32_20_PM
2017-02-11,2566,28226,13,6667,1.6,17,5,2021_08_06-03_32_20_PM
2017-05-21,49011,1908,5,3412,8.6,6,5,2021_08_06-03_32_20_PM
2017-07-09,52309,24353,13,3720,8.5,27,4,2021_08_06-03_32_20_PM
2017-07-09,37585,9286,12,9777,6.5,19,0,2021_08_06-03_32_20_PM
2017-09-01,89155,10019,1,2160,7.6,12,1,2021_08_06-03_32_20_PM
2017-01-18,73163,18351,7,2154,9.2,24,4,2021_08_06-03_32_20_PM
2017-11-01,72692,18954,5,1673,0.6,12,1,2021_08_06-03_32_20_PM
2017-09-24,71577,28865,1,3352,9.5,12,1,2021_08_06-03_32_20_PM
2017-04-06,69212,20417,2,9651,2.9,19,2,2021_08_06-03_32_20_PM
2017-11-13,58709,26677,12,592,3.7,12,3,2021_08_06-03_32_20_PM
2017-12-19,752,16280,5,3352,1.6,20,5,2021_08_06-03_32_20_PM
2017-10-06,1193,25742,7,7916,5.1,12,1,2021_08_06-03_32_20_PM
2017-10-04,66000,11437,3,3720,4.1,14,0,2021_08_06-03_32_20_PM
2017-07-27,16687,1025,14,9777,1.3,29,2,2021_08_06-03_32_20_PM
2017-06-18,78288,21320,9,6793,6.3,24,5,2021_08_06-03_32_20_PM
2017-04-13,32941,20536,15,592,8.2,17,0,2021_08_06-03_32_20_PM
2017-12-07,50743,9456,15,9722,5.2,15,1,2021_08_06-03_32_20_PM
2017-05-26,20317,15112,7,4823,5.6,14,4,2021_08_06-03_32_20_PM
2017-05-28,91126,3365,1,9722,5.9,12,0,2021_08_06-03_32_20_PM
2017-03-11,18946,17384,11,9159,3.0,20,5,2021_08_06-03_32_20_PM
2017-07-13,59460,15897,12,6667,4.6,19,2,2021_08_06-03_32_20_PM
2017-09-07,29204,25005,3,2657,8.6,8,5,2021_08_06-03_32_20_PM
2017-02-02,36779,17572,6,4823,6.6,28,0,2021_08_06-03_32_20_PM
2017-07-13,78366,8654,14,7515,8.5,22,5,2021_08_06-03_32_20_PM
2017-03-01,13676,23502,3,6864,3.9,30,2,2021_08_06-03_32_20_PM
2017-10-02,49011,23627,15,5465,4.7,25,3,2021_08_06-03_32_20_PM
2017-05-08,87198,28939,9,2154,5.3,5,1,2021_08_06-03_32_20_PM
2017-03-22,64908,30092,13,1565,3.9,14,4,2021_08_06-03_32_20_PM
2017-09-28,73163,22849,3,5186,2.6,5,1,2021_08_06-03_32_20_PM
2017-09-25,71943,17301,12,2154,3.1,24,3,2021_08_06-03_32_20_PM
2017-02-20,71943,17483,5,7916,2.3,17,1,2021_08_06-03_32_20_PM
2017-05-18,37585,23307,10,3366,3.7,29,0,2021_08_06-03_32_20_PM
2017-01-28,83027,869,14,2154,0.5,7,4,2021_08_06-03_32_20_PM
2017-07-08,53182,24339,8,3510,8.4,21,5,2021_08_06-03_32_20_PM
2017-03-06,15464,29760,8,592,7.3,22,2,2021_08_06-03_32_20_PM
2017-03-25,30377,8482,10,3743,4.1,30,3,2021_08_06-03_32_20_PM
2017-07-24,59219,5943,11,3983,1.7,23,4,2021_08_06-03_32_20_PM
2017-11-24,13831,202,8,2160,4.9,18,1,2021_08_06-03_32_20_PM
2017-04-29,37936,25288,14,4644,4.2,23,0,2021_08_06-03_32_20_PM
2017-10-08,50743,8258,11,3743,7.5,8,1,2021_08_06-03_32_20_PM
2017-09-26,83027,27908,12,3983,1.6,18,5,2021_08_06-03_32_20_PM
2017-05-22,28737,28640,13,2160,2.6,13,3,2021_08_06-03_32_20_PM
2017-05-01,48477,23862,15,3541,6.8,4,5,2021_08_06-03_32_20_PM
2017-09-01,26956,803,11,1565,9.4,10,0,2021_08_06-03_32_20_PM
2017-07-07,48477,6709,10,4823,2.7,9,2,2021_08_06-03_32_20_PM
2017-04-18,83108,24715,11,7403,3.6,6,2,2021_08_06-03_32_20_PM
2017-11-30,54443,11192,7,9280,8.0,6,0,2021_08_06-03_32_20_PM
2017-08-07,29275,18336,9,3352,3.7,9,0,2021_08_06-03_32_20_PM
2017-05-17,20317,20076,15,2701,2.8,8,3,2021_08_06-03_32_20_PM
2017-12-25,4332,6414,12,3720,5.9,29,3,2021_08_06-03_32_20_PM
2017-12-10,21255,25886,10,592,2.5,1,0,2021_08_06-03_32_20_PM
2017-02-25,22366,26504,11,3541,1.2,2,5,2021_08_06-03_32_20_PM
2017-05-02,41752,6833,14,3510,8.5,28,2,2021_08_06-03_32_20_PM
2017-03-02,15193,26960,10,7403,9.0,8,5,2021_08_06-03_32_20_PM
2017-05-12,32941,28226,13,3379,3.8,7,5,2021_08_06-03_32_20_PM
